300602 飞荣达 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2017/01/26,5.79,6.98,5.79,6.98,9200,191522.00
2017/02/03,7.69,7.69,7.69,7.69,3019,70855.93
2017/02/06,8.47,8.47,8.47,8.47,4400,113608.00
2017/02/07,9.33,9.33,9.33,9.33,4461,126692.40
2017/02/08,10.28,10.28,10.28,10.28,6415,200404.59
2017/02/09,11.32,11.32,11.32,11.32,7254,249247.44
2017/02/10,12.47,12.47,12.47,12.47,15200,574560.00
2017/02/13,13.73,13.73,13.73,13.73,26222,1090310.75
2017/02/14,15.11,15.11,15.11,15.11,29700,1358478.00
2017/02/15,16.64,16.64,16.64,16.64,39061,1965158.88
2017/02/16,18.31,18.31,18.31,18.31,178057,9853674.00
2017/02/17,20.16,20.16,19.03,19.39,14902819,887017280.00
2017/02/20,18.53,18.53,17.44,17.44,9276712,496388416.00
2017/02/21,17.41,18.12,17.08,17.59,7083900,377645696.00
2017/02/22,17.44,17.83,16.97,17.82,6257716,330662560.00
2017/02/23,18.20,19.62,18.20,19.62,10407313,602469696.00
2017/02/24,19.62,19.86,19.05,19.44,7711223,451982208.00
2017/02/27,19.21,20.06,19.21,19.48,6293524,373437376.00
2017/02/28,19.31,20.40,18.80,20.17,7099826,418720384.00
2017/03/01,19.93,20.36,19.43,19.47,5745613,345539584.00
2017/03/02,19.57,20.15,19.38,19.53,5270310,314504256.00
2017/03/03,19.20,19.60,19.11,19.44,3588376,209865984.00
2017/03/06,19.57,20.80,19.54,20.50,6575181,400227488.00
2017/03/07,20.40,20.65,20.04,20.57,5244990,322328224.00
2017/03/08,20.47,20.86,20.13,20.62,4630512,286565600.00
2017/03/09,20.58,20.59,19.97,20.33,3621487,221404800.00
2017/03/10,20.23,20.37,19.93,19.99,2758044,167803792.00
2017/03/13,19.80,20.33,19.43,20.28,3360798,201821552.00
2017/03/14,20.20,20.86,20.13,20.37,3923928,242916000.00
2017/03/15,20.27,21.13,20.03,20.80,5000842,312053280.00
2017/03/16,20.87,21.78,20.74,21.58,5374262,346171872.00
2017/03/17,21.53,21.96,20.53,20.69,5013598,321848544.00
2017/03/20,20.80,22.38,20.70,22.30,5585535,365311968.00
2017/03/21,22.20,22.64,21.85,22.43,4703400,315568736.00
2017/03/22,22.09,22.86,22.03,22.55,4430609,300429152.00
2017/03/23,22.53,23.13,21.87,22.73,5361894,365491776.00
2017/03/24,22.54,23.77,22.54,23.42,4667192,328359136.00
2017/03/27,23.53,24.99,23.16,24.26,5435543,393524256.00
2017/03/28,24.20,24.63,23.37,23.50,4566595,329122752.00
2017/03/29,23.28,23.37,21.70,21.80,5502857,373433408.00
2017/03/30,21.53,22.19,21.40,21.71,3578282,235933936.00
2017/03/31,21.87,22.14,19.53,19.93,6633994,411949856.00
2017/04/05,19.67,20.35,18.91,20.20,3506440,209165024.00
2017/04/06,18.53,19.38,18.22,18.94,6910188,392719200.00
2017/04/07,18.72,18.93,17.84,17.93,4884128,271321632.00
2017/04/10,17.73,17.92,17.21,17.63,4015083,212210944.00
2017/04/11,17.53,17.86,17.16,17.86,3251575,172540240.00
2017/04/12,17.70,17.85,17.17,17.20,1988877,105183720.00
2017/04/13,17.13,17.33,16.88,16.89,2016552,104357816.00
2017/04/14,16.78,16.86,16.37,16.50,1863398,93536184.00
2017/04/17,15.93,15.95,14.97,15.25,2862856,133154864.00
2017/04/18,15.28,15.46,15.04,15.09,1111573,51294712.00
2017/04/19,15.06,15.56,15.02,15.51,1545684,71563024.00
2017/04/20,15.53,15.54,14.79,15.02,1639726,75340136.00
2017/04/21,15.07,15.30,14.90,15.02,873970,39973860.00
2017/04/24,15.00,15.18,14.71,14.98,1097813,49535036.00
2017/04/25,15.03,15.37,15.03,15.10,1096430,50356388.00
2017/04/26,15.10,15.42,15.04,15.24,1107084,51194464.00
2017/04/27,15.20,15.69,14.61,15.66,2632363,121248272.00
2017/04/28,15.54,15.64,15.40,15.52,1421699,66752048.00
2017/05/02,15.46,15.56,15.05,15.13,1425951,65775964.00
2017/05/03,15.10,15.26,14.94,15.26,1321711,60453132.00
2017/05/04,15.20,15.23,14.87,14.90,1117325,50869676.00
2017/05/05,14.84,16.40,14.83,16.40,4395937,211438704.00
2017/05/08,16.47,16.63,15.90,16.05,4369257,215604384.00
2017/05/09,16.10,16.31,15.74,16.15,2746409,133540584.00
2017/05/10,16.18,16.33,14.84,15.10,3303417,158333008.00
2017/05/11,14.75,15.53,14.59,15.51,3268072,147922448.00
2017/05/12,15.31,15.67,15.09,15.47,2067865,95986272.00
2017/05/15,15.42,16.32,15.33,15.68,2169737,103964592.00
2017/05/16,15.68,16.20,15.56,16.17,2712239,130566592.00
2017/05/17,16.60,17.80,16.55,16.88,4923207,256561472.00
2017/05/18,16.53,17.16,16.37,17.07,2988662,152032672.00
2017/05/19,16.97,17.71,16.85,16.85,3167234,165548160.00
2017/05/22,16.41,16.53,15.21,15.30,3064773,148270544.00
2017/05/23,15.07,15.45,14.38,14.45,2179114,98112896.00
2017/05/24,14.38,15.32,14.30,15.25,2297969,104562776.00
2017/05/25,15.06,15.80,14.70,15.62,1739521,80960864.00
2017/05/26,15.49,15.84,15.34,15.76,963330,45567004.00
2017/05/31,16.23,16.67,16.00,16.03,1541676,75865000.00
2017/06/01,15.90,16.40,15.30,15.30,1269614,60959308.00
2017/06/02,15.14,16.03,14.74,15.83,1508990,71078456.00
2017/06/05,15.98,16.65,15.82,16.48,1868016,91990160.00
2017/06/06,16.34,16.67,16.20,16.35,1028071,50938240.00
2017/06/07,16.38,17.23,16.24,17.19,2113406,108274592.00
2017/06/08,17.05,17.61,16.84,16.89,1977632,103083024.00
2017/06/09,16.91,17.12,16.29,16.78,1343376,67612256.00
2017/06/12,16.50,17.20,16.41,16.73,1429649,72705680.00
2017/06/13,16.52,17.30,16.52,17.24,1337154,68919576.00
2017/06/14,17.27,17.70,17.19,17.20,1246224,65657260.00
2017/06/15,17.10,17.62,17.07,17.36,996698,52469108.00
2017/06/16,17.28,17.48,16.95,17.21,764981,39550412.00
2017/06/19,17.17,17.23,16.37,16.65,1128182,56774800.00
2017/06/20,16.82,16.82,16.40,16.46,932357,46654632.00
2017/06/21,16.55,16.88,16.46,16.88,976547,49084000.00
2017/06/22,16.87,16.87,15.98,15.99,1126156,55677240.00
2017/06/23,15.94,16.13,15.44,15.96,870993,41510492.00
2017/06/26,15.62,16.18,15.62,16.17,671807,32224016.00
2017/06/27,16.17,16.25,15.86,15.98,457590,22204978.00
2017/06/28,15.90,15.90,15.51,15.62,544102,25719396.00
2017/06/29,15.62,15.72,15.42,15.47,482385,22682672.00
2017/06/30,15.47,15.76,15.41,15.66,428570,20182148.00
2017/07/03,15.63,16.39,15.54,16.25,802362,38729760.00
2017/07/04,16.09,16.30,16.02,16.15,354698,17299708.00
2017/07/05,16.15,16.41,16.07,16.30,412752,20259858.00
2017/07/06,16.25,16.38,15.92,16.17,474647,23181064.00
2017/07/07,16.18,16.75,16.18,16.58,940918,47113744.00
2017/07/10,16.46,16.56,15.73,15.90,865875,41929096.00
2017/07/11,15.95,15.95,15.50,15.57,717235,33857376.00
2017/07/12,15.57,15.88,15.43,15.83,366154,17323736.00
2017/07/13,15.89,15.90,15.47,15.50,332400,15640193.00
2017/07/14,14.68,15.18,14.41,15.13,1235650,55674504.00
2017/07/17,14.90,15.02,13.64,13.68,1353088,57956468.00
2017/07/18,13.68,14.16,13.61,13.70,398991,16586609.00
2017/07/19,13.64,13.76,13.43,13.70,535940,22056404.00
2017/07/20,13.73,13.97,13.68,13.70,436193,18263604.00
2017/07/21,13.69,13.84,13.42,13.48,382115,15662043.00
2017/07/24,13.48,13.84,13.27,13.81,521372,21598624.00
2017/07/25,13.81,13.95,13.73,13.84,287761,12018759.00
2017/07/26,13.88,13.97,13.74,13.85,294861,12320466.00
2017/07/27,13.85,14.68,13.85,14.59,1113288,48112940.00
2017/07/28,14.50,14.50,14.17,14.40,646300,27986060.00
2017/07/31,14.28,14.52,14.19,14.30,299108,12962341.00
2017/08/01,14.24,14.41,14.17,14.34,256100,11061766.00
2017/08/02,14.49,14.49,13.90,13.92,290690,12401503.00
2017/08/03,13.83,14.37,13.50,13.97,274341,11680362.00
2017/08/04,14.04,14.04,13.63,13.86,200422,8390590.00
2017/08/07,13.74,14.17,13.74,14.00,137200,5817340.00
2017/08/08,13.98,14.09,13.83,13.96,135944,5726855.50
2017/08/09,13.96,14.06,13.77,13.90,147563,6219609.00
